Frame: 	Blockiness: 	SA: 	Letterbox: 	Pillarbox: 	Blockloss: 	Blur: 	TA: 	Blackout: 	Freezing: 	Exposure(bri): 	Contrast: 	Interlace: 	Noise: 	Slice: 	Flickering:
03554 	0.94335 	106.61220 	0.00000 	0.00000 	3.40000 	3.648 	1.39453 	0 	0 	125    	82.50996 	0.00278 	0.2817   	44.530  	-1.00000
03555 	0.93883 	106.71742 	0.00000 	0.00000 	3.40000 	3.641 	1.12927 	0 	0 	125    	82.52662 	0.00278 	0.2850   	45.200  	-1.00000
03556 	0.94388 	106.67446 	0.00000 	0.00000 	3.40000 	3.641 	1.04960 	0 	0 	125    	82.50488 	0.00278 	0.2834   	48.176  	-1.00000
03557 	0.93978 	106.73664 	0.00000 	0.00000 	3.40000 	3.643 	1.30205 	0 	0 	125    	82.51467 	0.00278 	0.2831   	45.625  	-1.00000
03558 	0.94343 	106.69597 	0.00000 	0.00000 	3.40000 	3.651 	1.45782 	0 	0 	125    	82.49385 	0.00264 	0.2829   	42.859  	-1.00000
03559 	0.93987 	106.79994 	0.00000 	0.00000 	3.40000 	3.644 	1.53846 	0 	0 	125    	82.50897 	0.00285 	0.2826   	43.661  	-1.00000
03560 	0.94307 	106.76244 	0.00000 	0.00000 	3.40000 	3.653 	1.34997 	0 	0 	125    	82.49210 	0.00278 	0.2802   	46.953  	0.66030
03561 	0.94098 	106.82421 	0.00000 	0.00000 	3.40000 	3.654 	1.00550 	0 	0 	125    	82.50931 	0.00278 	0.2830   	46.949  	-1.00000
03562 	0.94271 	106.79779 	0.00000 	0.00000 	3.40000 	3.653 	1.61043 	0 	0 	125    	82.50545 	0.00271 	0.2837   	45.861  	-1.00000
03563 	0.94021 	106.75253 	0.00000 	0.00000 	3.40000 	3.648 	2.43655 	0 	0 	125    	82.50417 	0.00271 	0.2831   	45.687  	-1.00000
03564 	0.94219 	106.70670 	0.00000 	0.00000 	3.40000 	3.650 	3.08791 	0 	0 	125    	82.50000 	0.00271 	0.2851   	43.492  	-1.00000
03565 	0.94016 	106.68996 	0.00000 	0.00000 	3.40000 	3.655 	3.28379 	0 	0 	125    	82.50599 	0.00278 	0.2836   	43.044  	-1.00000
03566 	0.93862 	106.71146 	0.00000 	0.00000 	3.40000 	3.651 	3.28788 	0 	0 	125    	82.50419 	0.00285 	0.2808   	42.723  	-1.00000
03567 	0.94111 	106.71381 	0.00000 	0.00000 	3.40000 	3.650 	3.21223 	0 	0 	125    	82.48267 	0.00271 	0.2801   	42.476  	-1.00000
03568 	0.93727 	106.80581 	0.00000 	0.00000 	3.40000 	3.647 	3.58138 	0 	0 	125    	82.51622 	0.00264 	0.2807   	42.684  	0.68663
03569 	0.94138 	106.72655 	0.00000 	0.00000 	3.40000 	3.650 	4.03296 	0 	0 	125    	82.50164 	0.00271 	0.2788   	39.127  	-1.00000
03570 	0.93703 	106.95775 	0.00000 	0.00000 	3.50000 	3.652 	4.19715 	0 	0 	125    	82.54225 	0.00264 	0.2806   	41.208  	-1.00000
03571 	0.94154 	106.98551 	0.00000 	0.00000 	3.40000 	3.661 	4.32820 	0 	0 	125    	82.54815 	0.00264 	0.2822   	41.063  	-1.00000
03572 	0.94328 	107.12946 	0.00000 	0.00000 	3.40000 	3.663 	4.55400 	0 	0 	125    	82.54575 	0.00257 	0.2792   	39.927  	-1.00000
03573 	0.93880 	107.32669 	0.00000 	0.00000 	3.40000 	3.665 	4.80512 	0 	0 	125    	82.56278 	0.00257 	0.2810   	39.542  	-1.00000
03574 	0.93794 	107.46933 	0.00000 	0.00000 	3.40000 	3.655 	4.63374 	0 	0 	125    	82.55856 	0.00257 	0.2795   	40.113  	-1.00000
03575 	0.94047 	107.52438 	0.00000 	0.00000 	3.40000 	3.649 	3.80352 	0 	0 	125    	82.54355 	0.00257 	0.2796   	41.229  	-1.00000
03576 	0.94039 	107.57940 	0.00000 	0.00000 	3.40000 	3.647 	2.64585 	0 	0 	125    	82.53274 	0.00257 	0.2795   	41.091  	0.68403
03577 	0.94570 	107.51489 	0.00000 	0.00000 	3.40000 	3.653 	2.82429 	0 	0 	125    	82.51147 	0.00271 	0.2858   	47.418  	-1.00000
03578 	0.94141 	107.46947 	0.00000 	0.00000 	3.50000 	3.657 	3.86569 	0 	0 	125    	82.52060 	0.00271 	0.2839   	49.206  	-1.00000
03579 	0.94618 	107.29414 	0.00000 	0.00000 	3.40000 	3.664 	4.57996 	0 	0 	125    	82.50324 	0.00271 	0.2824   	46.477  	-1.00000
03580 	0.94330 	107.27091 	0.00000 	0.00000 	3.40000 	3.660 	4.69333 	0 	0 	125    	82.51131 	0.00264 	0.0000   	46.154  	-1.00000
03581 	0.94446 	107.07761 	0.00000 	0.00000 	3.40000 	3.656 	4.69878 	0 	0 	125    	82.49173 	0.00264 	0.2828   	44.133  	-1.00000
03582 	0.94056 	107.12016 	0.00000 	0.00000 	3.40000 	3.646 	4.59874 	0 	0 	125    	82.51444 	0.00271 	0.2842   	43.982  	-1.00000
03583 	0.93964 	107.02185 	0.00000 	0.00000 	3.40000 	3.645 	4.53774 	0 	0 	125    	82.44084 	0.00271 	0.2851   	44.205  	-1.00000
03584 	0.90358 	106.97206 	0.00000 	0.00000 	3.40000 	3.646 	5.87961 	0 	0 	125    	82.30378 	0.00806 	0.0000   	63.948  	0.66840
03585 	0.91654 	106.64636 	0.00000 	0.00000 	3.10000 	3.656 	6.32923 	0 	0 	125    	82.16931 	0.00785 	0.0000   	62.274  	-1.00000
03586 	0.91369 	106.90677 	0.00000 	0.00000 	3.50000 	3.648 	6.66159 	0 	0 	125    	82.10067 	0.00785 	0.0000   	68.428  	-1.00000
03587 	0.91851 	107.11963 	0.00000 	0.00000 	3.50000 	3.652 	6.70754 	0 	0 	125    	82.15355 	0.00792 	0.0000   	75.109  	-1.00000
03588 	0.92421 	107.21699 	0.00000 	0.00000 	3.50000 	3.653 	5.31724 	0 	0 	125    	82.19697 	0.00667 	0.0000   	58.092  	-1.00000
03589 	0.92075 	107.17155 	0.00000 	0.00000 	3.40000 	3.658 	5.57429 	0 	0 	125    	82.23876 	0.00750 	0.0000   	57.083  	-1.00000
03590 	0.92512 	107.06177 	0.00000 	0.00000 	3.40000 	3.642 	6.27675 	0 	0 	125    	82.24965 	0.00750 	0.0000   	54.224  	-1.00000
03591 	0.92918 	107.02783 	0.00000 	0.00000 	3.40000 	3.643 	5.92589 	0 	0 	125    	82.24903 	0.00743 	0.0000   	54.744  	-1.00000
03592 	0.92455 	107.07354 	0.00000 	0.00000 	3.40000 	3.642 	5.73140 	0 	0 	125    	82.28983 	0.00743 	0.0000   	54.964  	0.70399
03593 	0.92799 	106.81655 	0.00000 	0.00000 	2.70000 	3.644 	5.78228 	0 	0 	125    	82.27649 	0.00708 	0.0000   	56.598  	-1.00000
03594 	0.92514 	106.69032 	0.00000 	0.00000 	2.70000 	3.642 	6.65855 	0 	0 	125    	82.29641 	0.00715 	0.0000   	50.009  	-1.00000
03595 	0.92902 	106.67371 	0.00000 	0.00000 	2.70000 	3.646 	8.07911 	0 	0 	125    	82.25250 	0.00722 	0.0000   	57.568  	-1.00000
03596 	0.92356 	106.79043 	0.00000 	0.00000 	2.70000 	3.645 	8.23342 	0 	0 	125    	82.31802 	0.00715 	0.0000   	50.411  	-1.00000
03597 	0.93243 	106.56707 	0.00000 	0.00000 	2.40000 	3.633 	8.92878 	0 	0 	125    	82.39816 	0.00694 	0.0000   	52.916  	-1.00000
03598 	0.92746 	106.46328 	0.00000 	0.00000 	2.50000 	3.635 	9.07283 	0 	0 	125    	82.47127 	0.00674 	0.0000   	49.426  	-1.00000
03599 	0.93023 	106.45156 	0.00000 	0.00000 	2.40000 	3.643 	9.28055 	0 	0 	125    	82.47210 	0.00674 	0.0000   	56.132  	-1.00000
03600 	0.93225 	106.52071 	0.00000 	0.00000 	2.40000 	3.647 	9.63006 	0 	0 	125    	82.49545 	0.00674 	0.0000   	51.045  	0.67390
03601 	0.93478 	106.49588 	0.00000 	0.00000 	2.40000 	3.654 	8.93005 	0 	0 	125    	82.51330 	0.00653 	0.0000   	57.532  	-1.00000
03602 	0.92886 	106.68028 	0.00000 	0.00000 	2.40000 	3.647 	7.85837 	0 	0 	125    	82.55852 	0.00674 	0.0000   	53.037  	-1.00000
03603 	0.92941 	106.83776 	0.00000 	0.00000 	3.40000 	3.649 	7.60268 	0 	0 	125    	82.58801 	0.00660 	0.0000   	53.307  	-1.00000
03604 	0.92881 	107.04070 	0.00000 	0.00000 	2.80000 	3.648 	7.50067 	0 	0 	125    	82.60836 	0.00667 	0.0000   	52.009  	-1.00000
03605 	0.93165 	107.25995 	0.00000 	0.00000 	3.40000 	3.652 	6.07507 	0 	0 	125    	82.59408 	0.00639 	0.2875   	51.375  	-1.00000
03606 	0.92952 	107.36334 	0.00000 	0.00000 	3.40000 	3.639 	5.48309 	0 	0 	125    	82.59281 	0.00632 	0.2885   	52.436  	-1.00000
03607 	0.92821 	107.46579 	0.00000 	0.00000 	3.40000 	3.635 	6.37587 	0 	0 	125    	82.58781 	0.00632 	0.2902   	55.674  	-1.00000
03608 	0.93368 	107.32689 	0.00000 	0.00000 	3.40000 	3.633 	7.70675 	0 	0 	125    	82.57027 	0.00604 	0.2888   	58.169  	0.70023
03609 	0.92963 	107.18184 	0.00000 	0.00000 	3.40000 	3.632 	9.07650 	0 	0 	125    	82.57188 	0.00632 	0.2904   	58.210  	-1.00000
03610 	0.93526 	106.90145 	0.00000 	0.00000 	3.40000 	3.627 	9.31560 	0 	0 	125    	82.48441 	0.00639 	0.2874   	63.648  	-1.00000
03611 	0.93276 	106.85675 	0.00000 	0.00000 	3.40000 	3.622 	10.96229 	0 	0 	125    	82.42170 	0.00639 	0.2864   	57.415  	-1.00000
03612 	0.93364 	106.50305 	0.00000 	0.00000 	3.60000 	3.630 	12.07086 	0 	0 	125    	82.48283 	0.00632 	0.2884   	62.167  	-1.00000
03613 	0.93234 	106.60025 	0.00000 	0.00000 	3.60000 	3.632 	10.98424 	0 	0 	125    	82.58138 	0.00632 	0.0000   	63.175  	-1.00000
03614 	0.93501 	106.75928 	0.00000 	0.00000 	4.10000 	3.635 	5.60875 	0 	0 	125    	82.54153 	0.00625 	0.0000   	62.658  	-1.00000
03615 	0.94158 	106.80975 	0.00000 	0.00000 	4.10000 	3.640 	5.49443 	0 	0 	125    	82.53190 	0.00632 	0.0000   	63.579  	-1.00000
03616 	0.93910 	106.89904 	0.00000 	0.00000 	4.10000 	3.635 	4.69729 	0 	0 	125    	82.60432 	0.00597 	0.2871   	67.145  	0.67998
03617 	0.93165 	106.80705 	0.00000 	0.00000 	4.30000 	3.652 	4.73740 	0 	0 	125    	82.64726 	0.00597 	0.2871   	65.843  	-1.00000
03618 	0.93427 	106.90609 	0.00000 	0.00000 	4.10000 	3.659 	6.28458 	0 	0 	125    	82.63363 	0.00590 	0.2879   	65.151  	-1.00000
03619 	0.93937 	106.91647 	0.00000 	0.00000 	4.10000 	3.657 	7.82775 	0 	0 	125    	82.54801 	0.00583 	0.2893   	69.623  	-1.00000
03620 	0.93370 	107.10216 	0.00000 	0.00000 	4.10000 	3.651 	7.56611 	0 	0 	125    	82.52845 	0.00604 	0.2917   	75.866  	-1.00000
03621 	0.93714 	107.18880 	0.00000 	0.00000 	3.40000 	3.658 	7.43259 	0 	0 	125    	82.44826 	0.00597 	0.2883   	70.043  	-1.00000
03622 	0.93117 	107.33632 	0.00000 	0.00000 	3.50000 	3.644 	9.90876 	0 	0 	125    	82.40328 	0.00597 	0.2863   	74.500  	-1.00000
03623 	0.93813 	107.28288 	0.00000 	0.00000 	3.50000 	3.642 	8.52209 	0 	0 	125    	82.41838 	0.00569 	0.2846   	71.070  	-1.00000
03624 	0.93503 	107.50192 	0.00000 	0.00000 	3.50000 	3.639 	7.52325 	0 	0 	125    	82.45198 	0.00576 	0.2847   	66.280  	0.67593
03625 	0.94202 	107.63968 	0.00000 	0.00000 	4.20000 	3.644 	7.17861 	0 	0 	125    	82.51682 	0.00493 	0.2846   	65.792  	-1.00000
03626 	0.93742 	107.72926 	0.00000 	0.00000 	3.50000 	3.642 	6.40677 	0 	0 	125    	82.57346 	0.00549 	0.2867   	60.485  	-1.00000
03627 	0.94268 	107.68709 	0.00000 	0.00000 	3.40000 	3.639 	9.31004 	0 	0 	125    	82.53527 	0.00528 	0.2835   	63.017  	-1.00000
03628 	0.93683 	107.82596 	0.00000 	0.00000 	3.50000 	3.640 	8.64351 	0 	0 	125    	82.55020 	0.00556 	0.2860   	64.175  	-1.00000
03629 	0.94002 	107.55248 	0.00000 	0.00000 	4.20000 	3.645 	8.20118 	0 	0 	125    	82.52327 	0.00556 	0.2859   	60.072  	-1.00000
03630 	0.93955 	107.53670 	0.00000 	0.00000 	4.20000 	3.643 	7.91049 	0 	0 	125    	82.56485 	0.00535 	0.2875   	61.206  	-1.00000
03631 	0.94265 	107.33689 	0.00000 	0.00000 	4.10000 	3.643 	8.93475 	0 	0 	125    	82.53008 	0.00514 	0.2872   	54.782  	-1.00000
03632 	0.94040 	107.23811 	0.00000 	0.00000 	4.10000 	3.632 	9.49921 	0 	0 	125    	82.51696 	0.00500 	0.2828   	59.350  	0.67361
03633 	0.93387 	107.10789 	0.00000 	0.00000 	4.30000 	3.624 	8.88044 	0 	0 	125    	82.52540 	0.00493 	0.0000   	56.460  	-1.00000
03634 	0.93848 	106.84789 	0.00000 	0.00000 	4.10000 	3.634 	8.24758 	0 	0 	125    	82.51872 	0.00493 	0.0000   	55.434  	-1.00000
03635 	0.93463 	106.77456 	0.00000 	0.00000 	4.10000 	3.644 	7.30843 	0 	0 	125    	82.54060 	0.00500 	0.0000   	54.516  	-1.00000
03636 	0.94025 	106.72658 	0.00000 	0.00000 	3.60000 	3.646 	6.99314 	0 	0 	125    	82.49823 	0.00500 	0.0000   	58.799  	-1.00000
03637 	0.94265 	106.55664 	0.00000 	0.00000 	3.60000 	3.649 	7.37391 	0 	0 	125    	82.48277 	0.00479 	0.0000   	69.661  	-1.00000
03638 	0.93752 	106.55542 	0.00000 	0.00000 	3.70000 	3.633 	6.86077 	0 	0 	125    	82.45271 	0.00486 	0.0000   	60.845  	-1.00000
03639 	0.94171 	106.46583 	0.00000 	0.00000 	3.70000 	3.641 	6.03630 	0 	0 	125    	82.34027 	0.00493 	0.0000   	61.393  	-1.00000
03640 	0.93901 	106.44689 	0.00000 	0.00000 	3.70000 	3.643 	6.08940 	0 	0 	125    	82.31464 	0.00493 	0.0000   	54.885  	0.66464
03641 	0.94216 	106.50530 	0.00000 	0.00000 	3.70000 	3.641 	6.18724 	0 	0 	125    	82.30499 	0.00486 	0.0000   	55.496  	-1.00000
03642 	0.93702 	106.66446 	0.00000 	0.00000 	3.60000 	3.640 	5.10997 	0 	0 	125    	82.33284 	0.00493 	0.0000   	53.287  	-1.00000
03643 	0.94076 	106.69780 	0.00000 	0.00000 	3.60000 	3.643 	4.46981 	0 	0 	125    	82.33653 	0.00472 	0.0000   	56.189  	-1.00000
03644 	0.94013 	106.84685 	0.00000 	0.00000 	3.60000 	3.644 	4.57093 	0 	0 	125    	82.39238 	0.00493 	0.0000   	57.483  	-1.00000
03645 	0.94324 	106.76936 	0.00000 	0.00000 	3.60000 	3.647 	4.53078 	0 	0 	125    	82.42529 	0.00486 	0.0000   	59.076  	-1.00000
03646 	0.94137 	106.89302 	0.00000 	0.00000 	3.60000 	3.643 	3.63822 	0 	0 	125    	82.48054 	0.00500 	0.0000   	55.479  	-1.00000
03647 	0.94440 	106.82006 	0.00000 	0.00000 	3.60000 	3.650 	3.54114 	0 	0 	125    	82.51837 	0.00500 	0.0000   	53.587  	-1.00000
03648 	0.94093 	106.95268 	0.00000 	0.00000 	3.60000 	3.646 	2.95617 	0 	0 	125    	82.58337 	0.00493 	0.0000   	52.117  	0.67708
03649 	0.94517 	106.91798 	0.00000 	0.00000 	3.60000 	3.654 	3.33652 	0 	0 	125    	82.57456 	0.00479 	0.0000   	51.123  	-1.00000
03650 	0.94040 	107.08294 	0.00000 	0.00000 	3.60000 	3.660 	3.52980 	0 	0 	125    	82.60928 	0.00458 	0.0000   	51.375  	-1.00000
03651 	0.93889 	107.20219 	0.00000 	0.00000 	3.70000 	3.648 	3.33696 	0 	0 	125    	82.60653 	0.00465 	0.0000   	49.387  	-1.00000
03652 	0.94003 	107.24952 	0.00000 	0.00000 	3.70000 	3.648 	2.91330 	0 	0 	125    	82.62207 	0.00458 	0.0000   	46.858  	-1.00000
03653 	0.93988 	107.29951 	0.00000 	0.00000 	3.70000 	3.646 	2.62998 	0 	0 	125    	82.61758 	0.00472 	0.0000   	48.490  	-1.00000
03654 	0.94344 	107.21573 	0.00000 	0.00000 	3.60000 	3.647 	2.22212 	0 	0 	125    	82.61101 	0.00486 	0.0000   	55.166  	-1.00000
03655 	0.94186 	107.35738 	0.00000 	0.00000 	3.70000 	3.635 	2.01531 	0 	0 	125    	82.62783 	0.00472 	0.0000   	53.381  	-1.00000
03656 	0.94498 	107.27573 	0.00000 	0.00000 	3.70000 	3.646 	1.93633 	0 	0 	125    	82.61016 	0.00472 	0.0000   	52.097  	0.67795
03657 	0.93925 	107.35794 	0.00000 	0.00000 	3.60000 	3.644 	2.18940 	0 	0 	125    	82.64103 	0.00486 	0.0000   	47.870  	-1.00000
03658 	0.94508 	107.20763 	0.00000 	0.00000 	3.60000 	3.644 	2.72760 	0 	0 	125    	82.61694 	0.00472 	0.0000   	50.199  	-1.00000
03659 	0.93889 	107.19987 	0.00000 	0.00000 	3.60000 	3.638 	3.26420 	0 	0 	125    	82.62710 	0.00472 	0.0000   	47.176  	-1.00000
03660 	0.93780 	107.07537 	0.00000 	0.00000 	3.60000 	3.648 	3.70422 	0 	0 	125    	82.61851 	0.00479 	0.0000   	47.494  	-1.00000
03661 	0.94051 	106.86050 	0.00000 	0.00000 	3.60000 	3.665 	3.97403 	0 	0 	125    	82.57008 	0.00479 	0.0000   	52.460  	-1.00000
03662 	0.94063 	106.78978 	0.00000 	0.00000 	3.60000 	3.645 	3.82971 	0 	0 	125    	82.55658 	0.00479 	0.0000   	50.253  	-1.00000
03663 	0.94270 	106.62406 	0.00000 	0.00000 	3.60000 	3.641 	3.44087 	0 	0 	125    	82.54043 	0.00479 	0.0000   	50.214  	-1.00000
03664 	0.94096 	106.60005 	0.00000 	0.00000 	3.60000 	3.647 	3.08178 	0 	0 	125    	82.54276 	0.00479 	0.0000   	47.886  	0.65162
03665 	0.93846 	106.63352 	0.00000 	0.00000 	3.60000 	3.640 	2.54963 	0 	0 	125    	82.54403 	0.00479 	0.0000   	47.682  	-1.00000
03666 	0.95149 	102.71154 	0.00000 	0.00000 	2.90000 	3.650 	3.72577 	0 	0 	125    	82.30694 	0.00389 	0.0000   	57.476  	-1.00000
03667 	0.72605 	61.17057 	0.00000 	0.00000 	0.00000 	4.880 	95.97800 	0 	0 	125    	49.98164 	0.00125 	0.2843   	30.215  	-1.00000
03668 	0.79713 	61.32987 	0.00000 	0.00000 	0.00000 	4.893 	1.38376 	0 	0 	125    	49.98766 	0.00125 	0.2927   	27.773  	-1.00000
03669 	0.79320 	61.70695 	0.00000 	0.00000 	0.00000 	4.867 	1.55131 	0 	0 	125    	50.00807 	0.00104 	0.2876   	26.322  	-1.00000
03670 	0.83184 	61.97635 	0.00000 	0.00000 	0.00000 	4.883 	1.57775 	0 	0 	125    	50.02403 	0.00083 	0.2943   	25.589  	-1.00000
03671 	0.80808 	62.46393 	0.00000 	0.00000 	0.00000 	4.884 	1.30558 	0 	0 	125    	50.05451 	0.00069 	0.3005   	25.633  	-1.00000
03672 	0.81864 	62.68157 	0.00000 	0.00000 	0.00000 	4.879 	1.18340 	0 	0 	125    	50.07897 	0.00097 	0.3052   	27.108  	0.73148
03673 	0.85244 	62.68952 	0.00000 	0.00000 	0.00000 	4.911 	1.13131 	0 	0 	125    	50.08232 	0.00125 	0.3036   	27.194  	-1.00000
03674 	0.83731 	62.78380 	0.00000 	0.00000 	0.00000 	4.898 	1.42694 	0 	0 	125    	50.09415 	0.00132 	0.3041   	20.354  	-1.00000
03675 	0.84042 	62.74510 	0.00000 	0.00000 	0.00000 	4.890 	2.08489 	0 	0 	125    	50.11113 	0.00111 	0.3035   	21.835  	-1.00000
03676 	0.86353 	62.61662 	0.00000 	0.00000 	0.00000 	4.908 	2.92066 	0 	0 	125    	50.12978 	0.00090 	0.3026   	22.276  	-1.00000
03677 	0.87517 	62.53549 	0.00000 	0.00000 	0.00000 	4.896 	3.87414 	0 	0 	125    	50.16660 	0.00104 	0.3052   	25.623  	-1.00000
03678 	0.87637 	62.45726 	0.00000 	0.00000 	0.00000 	4.931 	4.42014 	0 	0 	125    	50.23082 	0.00104 	0.3056   	24.813  	-1.00000
03679 	0.88777 	62.24521 	0.00000 	0.00000 	0.20000 	4.973 	4.62511 	0 	0 	125    	50.26917 	0.00111 	0.3063   	24.216  	-1.00000
03680 	0.86501 	62.35744 	0.00000 	0.00000 	0.00000 	4.977 	4.97836 	0 	0 	125    	50.37063 	0.00104 	0.3037   	23.325  	0.76302
03681 	0.87954 	62.35664 	0.00000 	0.00000 	0.00000 	4.930 	4.78684 	0 	0 	125    	50.41219 	0.00104 	0.3031   	21.039  	-1.00000
03682 	0.87897 	62.33328 	0.00000 	0.00000 	0.00000 	4.934 	4.41751 	0 	0 	125    	50.43481 	0.00104 	0.3048   	26.501  	-1.00000
03683 	0.88312 	62.35311 	0.00000 	0.00000 	0.00000 	4.932 	4.24708 	0 	0 	125    	50.44184 	0.00104 	0.3071   	26.231  	-1.00000
03684 	0.88607 	62.46047 	0.00000 	0.00000 	0.10000 	4.891 	4.41097 	0 	0 	125    	50.45936 	0.00104 	0.3099   	27.744  	-1.00000
03685 	0.91593 	62.44189 	0.00000 	0.00000 	0.00000 	4.892 	4.21191 	0 	0 	125    	50.42763 	0.00125 	0.3100   	23.663  	-1.00000
03686 	0.88101 	62.50741 	0.00000 	0.00000 	0.00000 	4.879 	4.16616 	0 	0 	125    	50.47538 	0.00104 	0.3133   	25.547  	-1.00000
03687 	0.88483 	62.45071 	0.00000 	0.00000 	0.00000 	4.841 	4.08979 	0 	0 	125    	50.49337 	0.00104 	0.3149   	25.788  	-1.00000
03688 	0.89408 	62.49129 	0.00000 	0.00000 	0.10000 	4.870 	4.00768 	0 	0 	125    	50.50351 	0.00104 	0.3136   	25.889  	0.70139
03689 	0.91649 	62.48447 	0.00000 	0.00000 	0.20000 	4.866 	4.10008 	0 	0 	125    	50.47433 	0.00111 	0.3169   	36.513  	-1.00000
03690 	0.88385 	62.57827 	0.00000 	0.00000 	0.20000 	4.850 	4.34240 	0 	0 	125    	50.47933 	0.00104 	0.3192   	61.991  	-1.00000
03691 	0.90377 	62.59902 	0.00000 	0.00000 	0.00000 	4.833 	4.35097 	0 	0 	125    	50.47322 	0.00104 	0.3184   	81.827  	-1.00000
03692 	0.89570 	62.75412 	0.00000 	0.00000 	0.00000 	4.847 	4.24515 	0 	0 	125    	50.50051 	0.00104 	0.3220   	87.161  	-1.00000
03693 	0.90595 	62.79126 	0.00000 	0.00000 	0.00000 	4.869 	4.15341 	0 	0 	125    	50.51257 	0.00097 	0.3223   	71.465  	-1.00000
03694 	0.90116 	62.94035 	0.00000 	0.00000 	0.00000 	4.862 	4.14543 	0 	0 	125    	50.55190 	0.00097 	0.3249   	76.060  	-1.00000
03695 	0.90118 	62.76136 	0.00000 	0.00000 	0.10000 	4.871 	3.71750 	0 	0 	125    	50.54235 	0.00104 	0.3211   	77.352  	-1.00000
03696 	0.91182 	62.79946 	0.00000 	0.00000 	0.10000 	4.876 	3.61998 	0 	0 	125    	50.52992 	0.00104 	0.3163   	60.912  	0.67622
03697 	0.89498 	62.81784 	0.00000 	0.00000 	0.00000 	4.872 	3.50113 	0 	0 	125    	50.51023 	0.00097 	0.3153   	72.091  	-1.00000
03698 	0.92026 	62.60592 	0.00000 	0.00000 	0.00000 	4.874 	4.14187 	0 	0 	125    	50.42318 	0.00090 	0.3126   	72.388  	-1.00000
03699 	0.91611 	62.45217 	0.00000 	0.00000 	0.00000 	4.868 	5.94195 	0 	0 	125    	50.38259 	0.00111 	0.3165   	72.543  	-1.00000
03700 	0.92346 	62.24700 	0.00000 	0.00000 	0.00000 	4.876 	6.43602 	0 	0 	125    	50.31317 	0.00118 	0.3162   	83.794  	-1.00000
03701 	0.91523 	62.11729 	0.00000 	0.00000 	0.00000 	4.890 	6.31892 	0 	0 	125    	50.27548 	0.00118 	0.3204   	84.798  	-1.00000
03702 	0.93838 	61.94734 	0.00000 	0.00000 	0.00000 	4.954 	6.05560 	0 	0 	125    	50.20080 	0.00097 	0.3168   	74.544  	-1.00000
03703 	0.91563 	61.94911 	0.00000 	0.00000 	0.10000 	4.959 	5.01801 	0 	0 	125    	50.17426 	0.00104 	0.3171   	75.167  	-1.00000
03704 	0.93280 	61.92775 	0.00000 	0.00000 	0.00000 	4.917 	4.08297 	0 	0 	125    	50.11415 	0.00125 	0.3196   	71.290  	0.66406
03705 	0.91541 	62.03628 	0.00000 	0.00000 	0.00000 	4.880 	3.40122 	0 	0 	125    	50.10788 	0.00097 	0.3188   	62.557  	-1.00000
03706 	0.90980 	62.12614 	0.00000 	0.00000 	0.00000 	4.882 	3.29715 	0 	0 	125    	50.07650 	0.00104 	0.3203   	62.226  	-1.00000
03707 	0.91472 	62.19604 	0.00000 	0.00000 	0.00000 	4.885 	3.40912 	0 	0 	125    	50.04061 	0.00132 	0.3218   	67.937  	-1.00000
03708 	0.91324 	62.20851 	0.00000 	0.00000 	0.00000 	4.860 	3.70511 	0 	0 	125    	49.97617 	0.00118 	0.3220   	63.063  	-1.00000
03709 	0.91262 	62.21030 	0.00000 	0.00000 	0.00000 	4.858 	3.70976 	0 	0 	125    	49.92669 	0.00111 	0.3232   	73.130  	-1.00000
03710 	0.91509 	62.20370 	0.00000 	0.00000 	0.00000 	4.874 	3.20078 	0 	0 	125    	49.90408 	0.00132 	0.3240   	67.824  	-1.00000
03711 	0.92131 	62.17336 	0.00000 	0.00000 	0.00000 	4.875 	3.05205 	0 	0 	125    	49.88899 	0.00104 	0.3213   	68.324  	-1.00000
03712 	0.76787 	62.66043 	0.00000 	0.00000 	0.10000 	4.927 	3.39486 	0 	0 	125    	49.91114 	0.00049 	0.3060   	62.583  	0.68056
03713 	0.83651 	62.63619 	0.00000 	0.00000 	0.00000 	4.885 	3.63780 	0 	0 	125    	49.89636 	0.00056 	0.3109   	60.961  	-1.00000
03714 	0.84588 	62.63067 	0.00000 	0.00000 	0.00000 	4.879 	4.59411 	0 	0 	125    	49.90982 	0.00056 	0.3135   	55.235  	-1.00000
03715 	0.85820 	62.53595 	0.00000 	0.00000 	0.00000 	4.884 	5.05742 	0 	0 	125    	49.95207 	0.00049 	0.3137   	54.168  	-1.00000
03716 	0.83832 	62.69003 	0.00000 	0.00000 	0.00000 	4.886 	4.65006 	0 	0 	125    	50.04911 	0.00035 	0.3108   	44.377  	-1.00000
03717 	0.85414 	62.74472 	0.00000 	0.00000 	0.00000 	4.861 	3.87229 	0 	0 	125    	50.09375 	0.00049 	0.3123   	46.667  	-1.00000
03718 	0.86690 	62.78564 	0.00000 	0.00000 	0.00000 	4.866 	2.99881 	0 	0 	125    	50.07753 	0.00035 	0.3151   	45.046  	-1.00000
03719 	0.85401 	62.94481 	0.00000 	0.00000 	0.00000 	4.862 	2.54907 	0 	0 	125    	50.06417 	0.00076 	0.3146   	39.794  	-1.00000
03720 	0.86142 	63.07514 	0.00000 	0.00000 	0.00000 	4.863 	2.39690 	0 	0 	125    	50.01759 	0.00056 	0.3159   	39.302  	0.67911
